Datum,Kl,Essingeleden,Hornsgatan innerstadsgata,Sveav�gen innerstadsgata,Uppsala innerstadsgata,Torkel Knutssonsgatan t�tort,Norr Malma landsbygd,Folkungagatan innerstadsgata,Uppsala t�tort,
2015-11-20,13:00,5.37524,6.20875,3.50725,3.02275,0,0.969,0,0.917606,
2015-11-20,14:00,4.40475,2.97975,2.66925,3.99649,0,0.5428,0,2.06327,
2015-11-20,15:00,6.01099,3.93475,2.09625,5.71799,0,0.54,0,1.0948,
2015-11-20,16:00,1.86525,2.82197,1.00395,2.8585,0,0.4818,0,1.64037,
2015-11-20,17:00,2.1265,3.4905,0.616074,1.9755,0,0.3438,0,1.07247,
2015-11-20,18:00,5.76025,3.3965,3.20875,2.215,0,0.276,0,3.31,
2015-11-20,19:00,5.36199,3.465,2.51649,1.25575,0,0.4083,0,2.44092,
2015-11-20,20:00,4.72449,3.56325,1.7475,1.956,0,0.5791,0,4.18925,
2015-11-20,21:00,4.96249,3.96675,5.9585,3.434,0,1.076,0,2.61219,
2015-11-20,22:00,2.97675,3.24375,3.7305,2.1245,0,1.544,0,1.10225,
2015-11-20,23:00,3.78825,4.12524,6.26424,2.12825,0,1.629,0,0.669999,
2015-11-21,00:00,1.4738,2.23375,3.8965,1.8705,0,1.419,0,1.3945,
2015-11-21,01:00,2.24924,1.02217,-0.032325,1.76275,0,1.065,0,1.02152,
2015-11-21,02:00,1.49177,2.53,1.80057,0.357824,0,0.5741,0,0.9379,
2015-11-21,03:00,1.33322,1.808,0.535374,1.69955,0,0.9513,0,1.354,
2015-11-21,04:00,0.745725,1.868,0.0829524,1.12152,0,1.368,0,1.10297,
2015-11-21,05:00,-0.527499,0.989124,0.642775,1.22857,0,1.108,0,0.971099,
2015-11-21,06:00,0.0890825,-0.0781473,0.302599,0.293075,0,0.8756,0,0.471775,
2015-11-21,07:00,1.92032,2.261,0.599124,1.06862,0,0.859699,0,0.961099,
2015-11-21,08:00,1.58492,1.76515,-0.098675,1.961,0,0.7181,0,2.16249,
2015-11-21,09:00,0.838199,2.362,0.375824,0.518149,0,0.1753,0,1.35812,
2015-11-21,10:00,1.5029,1.3232,-0.787224,0.863024,0,-0.4931,0,-0.207097,
2015-11-21,11:00,3.6819,2.44375,-1.2956,0.663525,0,-0.3007,0,-0.917874,
2015-11-21,12:00,3.7435,3.625,1.53965,0.645474,0,-0.00912699,0,-1.07712,
2015-11-21,13:00,2.9155,3.147,1.77,0.291934,0,-0.4843,0,0.0536251,
2015-11-21,14:00,4.35874,6.21074,1.80822,1.04182,0,-0.8026,0,1.98175,
2015-11-21,15:00,4.77999,3.242,2.055,1.1077,0,-0.9486,0,0.300014,
2015-11-21,16:00,3.733,2.90825,1.55692,2.292,0,-1.168,0,0.781349,
2015-11-21,17:00,3.93425,3.577,1.67272,1.072,0,-0.920199,0,0.0848274,
2015-11-21,18:00,3.346,4.43099,4.16499,2.76275,0,-0.798599,0,0.696067,
2015-11-21,19:00,3.41225,3.251,2.56075,2.27525,0,-0.801999,0,1.07835,
2015-11-21,20:00,3.2725,2.56325,2.62575,1.2558,0,-0.742,0,0.582874,
2015-11-21,21:00,2.8756,3.16725,2.5245,0.720349,0,-0.524799,0,1.0916,
2015-11-21,22:00,1.42077,2.32582,4.11449,1.22872,0,-0.03948,0,0.515199,
2015-11-21,23:00,1.94375,1.91725,2.63637,0.929149,0,-0.0706999,0,0.551475,
2015-11-22,00:00,0.828799,1.79127,0.547524,1.36385,0,-0.299,0,0.873501,
2015-11-22,01:00,1.84075,1.42317,1.52465,0.3785,0,-0.4429,0,-0.429524,
2015-11-22,02:00,0.627149,1.8396,1.16902,0.841774,0,-0.6524,0,-0.489025,
2015-11-22,03:00,0.728799,1.6255,1.185,0.268075,0,-0.1327,0,-1.47875,
2015-11-22,04:00,0.28845,1.49812,0.814224,-0.203925,0,0.333,0,-0.410447,
2015-11-22,05:00,-0.028725,-0.2383,1.22547,-0.34175,0,0.3669,0,-1.3879,
2015-11-22,06:00,0.865824,0.620824,-0.180932,-0.305574,0,0.531899,0,-0.111675,
2015-11-22,07:00,1.61125,1.8995,0.319552,0.228697,0,0.755899,0,-0.21167,
2015-11-22,08:00,2.17825,1.68,0.913198,1.06422,0,0.9751,0,0.68405,
2015-11-22,09:00,1.1577,2.063,1.42887,1.4581,0,1.113,0,0.341599,
2015-11-22,10:00,1.85575,1.474,0.36525,0.149077,0,1.09,0,-0.643724,
2015-11-22,11:00,2.7715,3.50675,2.10562,-0.013365,0,0.875,0,-1.64575,
2015-11-22,12:00,0.230825,0.828849,-0.890296,1.6285,0,0.7716,0,-0.969949,
2015-11-22,13:00,-1.212,1.2753,-1.39725,2.8905,0,0.2971,0,1.39862,
2015-11-22,14:00,4.00674,3.2695,-0.978848,3.03725,0,-0.0762299,0,1.95625,
2015-11-22,15:00,3.04475,4.35424,-0.986249,4.22775,0,-0.2553,0,2.43375,
2015-11-22,16:00,3.936,4.05274,0.618731,3.728,0,-0.2391,0,1.9095,
2015-11-22,17:00,5.53799,4.62699,0.269424,3.9835,0,-0.549399,0,1.975,
2015-11-22,18:00,8.65999,3.5005,0.979549,5.78549,0,-0.706699,0,3.52175,
2015-11-22,19:00,6.83724,4.10925,1.3448,5.13525,0,-0.07607,0,2.443,
2015-11-22,20:00,9.62498,3.102,5.19697,5.27525,0,0.6095,0,2.2295,
2015-11-22,21:00,9.85149,3.67775,2.04882,4.02224,0,0.633699,0,3.21375,
2015-11-22,22:00,4.89349,4.32024,0.837025,3.27175,0,0.8284,0,2.57825,
2015-11-22,23:00,3.76424,4.57874,2.02085,2.3845,0,1.655,0,2.12125,
2015-11-23,00:00,3.88,3.3975,2.07175,3.2395,0,2.525,0,3.09875,
2015-11-23,01:00,3.50525,3.12645,2.78425,2.71799,0,2.995,0,2.91225,
2015-11-23,02:00,5.26324,5.64299,3.25875,1.36737,0,3.301,0,2.14625,
2015-11-23,03:00,5.1545,7.49999,4.07299,3.1235,0,3.081,0,3.4115,
2015-11-23,04:00,4.63474,5.2215,5.59149,4.1265,0,2.879,0,3.74,
2015-11-23,05:00,5.11224,4.38849,4.81474,4.35649,0,3.488,0,3.5435,
2015-11-23,06:00,6.01174,6.39899,5.06725,4.26875,0,3.879,0,3.54225,
2015-11-23,07:00,5.26649,7.52699,1.88857,5.69199,0,4.032,0,4.69624,
2015-11-23,08:00,4.05424,5.59974,1.32185,6.13699,0,4.02299,0,4.82249,
2015-11-23,09:00,5.3045,9.12949,9.49974,6.67625,0,4.21,0,5.47775,
2015-11-23,10:00,6.28224,9.19374,7.01799,5.48775,0,4.39799,0,5.63024,
2015-11-23,11:00,7.15974,10.8835,4.86724,4.07349,0,3.591,0,3.0505,
2015-11-23,12:00,7.04925,7.18999,3.797,3.661,0,2.905,0,3.89775,
2015-11-23,13:00,12.1937,5.07874,5.98974,4.729,0,3.302,0,5.21549,
2015-11-23,14:00,9.54973,7.94399,5.64899,5.39024,0,3.885,0,5.25624,
2015-11-23,15:00,11.7627,6.23274,4.24974,4.40424,0,3.045,0,4.3625,
2015-11-23,16:00,6.86749,6.05799,4.99899,7.4015,0,2.184,0,6.7625,
2015-11-23,17:00,5.54749,6.86799,5.49524,5.50199,0,2.466,0,4.51749,
2015-11-23,18:00,4.02549,5.94924,3.63499,5.99525,0,3.064,0,5.58624,
2015-11-23,19:00,4.47224,8.33524,7.38649,5.33824,0,3.671,0,4.86925,
2015-11-23,20:00,6.85049,10.89,11.2,5.36449,0,4.51199,0,5.99825,
2015-11-23,21:00,7.04549,10.1957,10.625,6.36424,0,4.578,0,5.96174,
2015-11-23,22:00,6.36824,8.00574,6.78449,5.40874,0,4.71999,0,5.10474,
2015-11-23,23:00,6.45699,9.62048,7.20049,7.25224,0,5.869,0,5.31574,
2015-11-24,00:00,7.42699,6.93099,6.66775,7.009,0,6.784,0,4.83649,
2015-11-24,01:00,6.812,5.69775,4.94574,4.58875,0,7.654,0,4.50999,
2015-11-24,02:00,5.41949,7.76074,5.14824,5.37,0,8.215,0,4.2325,
2015-11-24,03:00,6.51074,9.52249,3.91525,5.01875,0,7.225,0,4.84325,
2015-11-24,04:00,5.16799,10.3537,3.99475,5.227,0,6.268,0,3.2625,
2015-11-24,05:00,6.18799,6.80099,3.3975,5.00449,0,5.489,0,3.805,
2015-11-24,06:00,3.937,4.91775,3.74825,4.7075,0,4.504,0,2.98175,
2015-11-24,07:00,6.44049,5.32499,6.71024,5.76649,0,4.44199,0,4.89424,
2015-11-24,08:00,5.9455,6.27024,4.866,5.08599,0,4.252,0,4.76225,
2015-11-24,09:00,6.53899,5.94875,6.86349,4.24274,0,4.06,0,3.83649,
2015-11-24,10:00,7.04475,5.812,9.46899,4.74825,0,3.62,0,3.5915,
2015-11-24,11:00,4.14825,3.8655,6.27549,4.31349,0,3.896,0,3.35825,
2015-11-24,12:00,3.51925,6.21649,5.78699,5.42749,0,4.326,0,2.84125,
2015-11-24,13:00,3.5065,5.175,6.214,4.33875,0,3.683,0,3.8295,
2015-11-24,14:00,2.45375,5.15499,0,4.53099,0,3.072,0,3.43975,
2015-11-24,15:00,3.6945,6.79149,0,4.11774,0,3.335,0,3.71424,
2015-11-24,16:00,6.17574,2.94825,0,3.98475,0,3.534,0,3.46574,
2015-11-24,17:00,3.4315,4.2215,0,4.09774,0,3.714,0,3.56175,
2015-11-24,18:00,4.55274,5.09374,0,4.16624,0,3.749,0,3.71624,
2015-11-24,19:00,3.50475,4.09149,0,5.13249,0,3.533,0,3.96625,
2015-11-24,20:00,2.92749,3.77325,0,5.09574,0,3.452,0,4.47299,
2015-11-24,21:00,4.88874,5.71099,3.152,4.87099,0,3.955,0,3.66425,
2015-11-24,22:00,3.62099,3.61425,1.16922,4.24549,0,4.433,0,5.05674,
2015-11-24,23:00,2.1885,2.531,-0.0715874,3.22124,0,4.26299,0,3.2165,
2015-11-25,00:00,1.1776,3.136,-1.31772,3.46625,0,4.083,0,3.7995,
2015-11-25,01:00,2.0865,3.12075,-0.0549502,3.002,0,2.518,0,2.36775,
2015-11-25,02:00,2.14045,2.3275,1.645,2.46325,0,1.273,0,2.80975,
2015-11-25,03:00,4.25075,2.23375,-0.2233,2.5385,0,2.887,0,1.46985,
2015-11-25,04:00,2.51375,0.190576,-0.499618,2.206,0,4.475,0,3.26625,
2015-11-25,05:00,2.52399,1.95067,-0.353045,2.94825,0,4.02499,0,2.605,
2015-11-25,06:00,4.44724,3.31275,2.7965,2.80925,0,3.695,0,3.038,
2015-11-25,07:00,4.45799,4.117,2.0285,3.3035,0,4.10799,0,3.823,
2015-11-25,08:00,4.59899,3.78425,4.2075,3.19725,0,4.349,0,4.23149,
2015-11-25,09:00,5.05524,3.51275,3.56974,3.785,0,3.523,0,2.67775,
2015-11-25,10:00,3.48525,3.59525,3.71675,3.53575,0,2.88,0,3.652,
2015-11-25,11:00,4.01274,4.2345,5.8075,2.92925,0,2.943,0,3.43124,
2015-11-25,12:00,2.88575,3.99324,3.201,2.76375,0,2.929,0,2.96175,
2015-11-25,13:00,3.72075,3.39025,3.95975,3.649,0,2.799,0,2.33475,
2015-11-25,14:00,2.2305,3.56075,4.05499,1.96475,0,2.424,0,1.78757,
2015-11-25,15:00,3.43674,4.88674,2.86125,1.90875,0,2.313,0,1.00958,
2015-11-25,16:00,2.57199,2.59475,3.042,1.46792,0,2.282,0,2.095,
2015-11-25,17:00,2.2385,3.1715,3.62199,1.4185,0,2.259,0,1.044,
2015-11-25,18:00,1.851,3.3305,2.65775,1.4851,0,2.159,0,0.813649,
2015-11-25,19:00,4.20074,3.50225,5.93524,2.03625,0,2.34,0,2.01875,
2015-11-25,20:00,2.78825,1.82175,3.81482,2.59375,0,2.697,0,2.26375,
2015-11-25,21:00,3.9245,1.88075,3.12575,1.8225,0,2.55,0,1.979,
2015-11-25,22:00,3.23849,1.45885,2.28575,1.45717,0,2.317,0,0.611699,
2015-11-25,23:00,1.30365,1.2863,-0.0385501,0.725674,0,2.084,0,0.517724,
2015-11-26,00:00,-0.3895,1.30857,-0.315199,0.808674,0,1.726,0,0.114103,
2015-11-26,01:00,0.531699,2.5977,0.10275,0.771534,0,1.671,0,0.940809,
2015-11-26,02:00,0.983799,2.5535,0.784225,1.05142,0,1.626,0,0.837999,
2015-11-26,03:00,0.594338,6.34049,-0.911923,0.630224,0,1.15,0,-0.0965171,
2015-11-26,04:00,1.2125,1.62973,0.0891749,1.65392,0,0.680799,0,0.674216,
2015-11-26,05:00,2.26675,1.75125,-0.254925,1.4715,0,0.5994,0,2.46275,
2015-11-26,06:00,2.19374,0.904174,-0.424399,2.1975,0,0.47,0,1.44465,
2015-11-26,07:00,5.30824,4.15724,2.57225,1.79025,0,1.276,0,2.12625,
2015-11-26,08:00,4.64925,4.14849,2.8945,1.50305,0,2.057,0,1.3071,
2015-11-26,09:00,4.40524,3.24474,2.52767,3.37625,0,2.098,0,4.38325,
2015-11-26,10:00,3.39775,4.43874,2.373,2.34275,0,2.164,0,2.39,
2015-11-26,11:00,4.34824,6.52199,3.4265,2.874,0,1.377,0,2.33475,
2015-11-26,12:00,3.519,5.39924,3.108,2.5755,0,0.781799,0,3.14375,
2015-11-26,13:00,4.23474,3.487,2.16275,0.2785,0,-0.0858799,0,1.37032,
2015-11-26,14:00,3.5935,6.91974,3.03625,1.50625,0,-0.787999,0,0.284625,
2015-11-26,15:00,6.97475,7.32724,6.74525,1.56591,0,0.1516,0,-0.613349,
2015-11-26,16:00,3.85225,3.5135,3.504,1.80327,0,0.9389,0,0.521899,
2015-11-26,17:00,4.57899,3.52475,3.26052,0.5166,0,0.7026,0,-0.475749,
2015-11-26,18:00,1.43325,6.11424,3.26875,0.4907,0,0.7483,0,2.474,
2015-11-26,19:00,3.7935,4.22025,2.8715,2.75299,0,1.409,0,3.681,
2015-11-26,20:00,1.75562,3.40125,3.0485,1.15485,0,1.94,0,1.9365,
2015-11-26,21:00,3.72025,2.6815,3.84124,0.878749,0,1.762,0,1.19075,
2015-11-26,22:00,3.65925,2.79375,1.9311,1.4144,0,1.645,0,0.809274,
2015-11-26,23:00,3.3465,1.19722,0.665899,0.430382,0,1.843,0,0.658224,
2015-11-27,00:00,1.15602,1.29522,0.778774,2.95774,0,1.795,0,2.72499,
2015-11-27,01:00,1.51142,2.924,1.339,3.91624,0,2.997,0,4.21349,
2015-11-27,02:00,2.51974,2.32875,0.557574,3.1565,0,3.932,0,2.31002,
2015-11-27,03:00,3.90625,4.79449,2.26145,4.21324,0,4.23399,0,4.87174,
2015-11-27,04:00,4.6235,5.67425,2.371,2.57025,0,4.55299,0,2.6385,
2015-11-27,05:00,5.06075,3.8385,3.896,4.88099,0,5.42899,0,3.925,
2015-11-27,06:00,5.97874,4.04399,3.99099,4.25275,0,6.03699,0,3.89325,
2015-11-27,07:00,5.39925,3.83725,3.497,4.54324,0,5.73199,0,4.71925,
2015-11-27,08:00,6.01624,6.09499,4.39275,4.29649,0,5.528,0,3.2775,
2015-11-27,09:00,6.88074,6.3205,6.62975,4.94975,0,5.52499,0,2.67425,
2015-11-27,10:00,5.84599,4.60874,0.435674,3.445,0,5.382,0,2.68275,
2015-11-27,11:00,4.98949,5.438,3.068,4.54675,0,4.17,0,2.67275,
2015-11-27,12:00,4.97549,4.37799,4.02274,3.34624,0,3.065,0,4.47499,
2015-11-27,13:00,4.64949,4.54575,3.52875,3.93025,0,3.303,0,3.86525,
2015-11-27,14:00,4.13924,3.03925,2.49974,3.22625,0,3.625,0,3.28325,
2015-11-27,15:00,4.021,3.74099,4.37,1.98525,0,3.131,0,2.64474,
2015-11-27,16:00,2.50175,3.2335,4.17725,3.06275,0,2.557,0,2.9525,
2015-11-27,17:00,1.2236,2.0435,4.84125,2.78775,0,1.838,0,2.92775,
2015-11-27,18:00,2.61025,2.151,4.46524,1.691,0,1.206,0,2.37585,
2015-11-27,19:00,2.48425,2.7395,5.1645,1.9405,0,2.36,0,2.70225,
2015-11-27,20:00,2.53025,2.09075,3.35825,2.43975,0,3.457,0,2.01457,
2015-11-27,21:00,2.7065,2.906,4.81349,0.937499,0,3.022,0,2.24132,
2015-11-27,22:00,3.12575,2.78699,5.49574,1.44825,0,2.628,0,1.19467,
2015-11-27,23:00,1.92225,1.0605,3.09275,1.0673,0,2.64,0,1.4485,
2015-11-28,00:00,2.59875,2.74825,2.73,1.60475,0,2.746,0,2.79925,
2015-11-28,01:00,3.0255,2.26925,3.34675,1.62322,0,2.151,0,-0.20245,
2015-11-28,02:00,1.65407,3.3585,2.357,1.7215,0,1.685,0,1.92675,
2015-11-28,03:00,3.58475,3.21749,4.035,2.28375,0,2.496,0,1.37162,
2015-11-28,04:00,3.131,4.18499,5.3455,2.09755,0,3.448,0,2.18725,
2015-11-28,05:00,6.25099,3.90525,5.14275,1.61565,0,4.24799,0,0.781824,
2015-11-28,06:00,4.06574,4.41399,4.10925,3.45399,0,4.973,0,5.21075,
2015-11-28,07:00,6.12799,5.43324,4.17799,5.87975,0,5.083,0,5.60999,
2015-11-28,08:00,5.15375,5.30474,4.94199,8.05273,0,5.267,0,7.27474,
2015-11-28,09:00,7.75349,6.65049,5.16774,5.62899,0,6.52499,0,6.39724,
2015-11-28,10:00,8.05849,6.58649,5.00774,5.66199,0,7.481,0,5.99825,
2015-11-28,11:00,5.15824,8.064,5.06449,3.82425,0,6.474,0,4.82199,
2015-11-28,12:00,5.44149,8.29799,3.32225,3.56,0,5.37399,0,4.30699,
2015-11-28,13:00,3.2625,5.44424,4.82349,4.0675,0,4.91499,0,3.169,
2015-11-28,14:00,5.396,4.01875,4.30174,4.08649,0,4.39799,0,3.71875,
2015-11-28,15:00,3.761,2.938,4.45449,2.96475,0,3.989,0,2.11375,
2015-11-28,16:00,3.833,1.1926,5.67725,2.826,0,3.472,0,2.303,
2015-11-28,17:00,2.63774,2.33525,5.15249,2.51175,0,2.703,0,3.264,
2015-11-28,18:00,2.1762,5.30299,4.52325,1.91325,0,1.983,0,2.9535,
2015-11-28,19:00,1.9839,2.819,6.04099,1.079,0,1.167,0,1.705,
2015-11-28,20:00,0.824449,0.809424,5.83849,2.71675,0,0.3758,0,3.75525,
2015-11-28,21:00,1.28932,0.860474,2.59925,1.34955,0,-0.09671,0,1.4739,
2015-11-28,22:00,1.68675,1.69562,3.31775,1.83475,0,-0.2435,0,2.50425,
2015-11-28,23:00,1.371,1.01437,4.11324,1.1754,0,0.1934,0,-0.234225,
2015-11-29,00:00,2.26907,1.79175,3.1595,1.38595,0,0.722799,0,0.164697,
2015-11-29,01:00,1.4145,1.826,1.5065,1.44722,0,0.665799,0,1.00187,
2015-11-29,02:00,0.1205,1.15025,1.5948,1.403,0,0.757099,0,-0.294625,
2015-11-29,03:00,-0.136325,0.962724,2.03525,0.4267,0,0.6879,0,-1.78425,
2015-11-29,04:00,0.536264,0.829473,1.55075,1.3354,0,0.731099,0,-0.693398,
2015-11-29,05:00,-0.256317,0.0365068,0.2767,1.6036,0,0.798599,0,-0.0868651,
2015-11-29,06:00,-0.11785,0.544971,0.526594,0.962024,0,0.928699,0,0.183807,
2015-11-29,07:00,1.4795,2.2088,-0.24675,0.236382,0,1.389,0,0.113425,
2015-11-29,08:00,2.305,0.4955,0.707099,2.3805,0,2.015,0,0.994649,
2015-11-29,09:00,2.3235,2.14627,2.9795,1.67715,0,1.151,0,1.93175,
2015-11-29,10:00,0.736849,0.597032,0.868975,2.55775,0,0.526099,0,0.909049,
2015-11-29,11:00,1.99292,2.2873,3.02375,1.88035,0,1.919,0,1.52937,
2015-11-29,12:00,3.58937,2.40974,2.72325,2.89725,0,3.262,0,4.01949,
2015-11-29,13:00,2.132,1.52825,3.976,1.1514,0,2.794,0,1.21717,
2015-11-29,14:00,2.947,1.78065,3.30325,1.65275,0,1.922,0,1.507,
2015-11-29,15:00,1.07297,2.0725,2.59575,2.44625,0,1.223,0,2.2805,
2015-11-29,16:00,0.062475,0.288125,1.18543,2.23687,0,0.602799,0,1.44677,
2015-11-29,17:00,-1.2328,-1.67952,2.51575,1.09872,0,0.2212,0,0,
2015-11-29,18:00,0.463274,0.982425,2.06625,0.676749,0,-0.0406,0,0.731499,
2015-11-29,19:00,-0.649075,-0.62715,1.79675,0.3341,0,-0.605,0,-0.11575,
2015-11-29,20:00,-1.27847,0.896774,0.005925,-0.050725,0,-1.445,0,-0.784874,
2015-11-29,21:00,-0.44628,0.0296501,0.37685,-1.12755,0,-0.1339,0,-0.3404,
2015-11-29,22:00,1.39485,1.93022,1.86102,0.320825,0,0.7366,0,0.0672724,
2015-11-29,23:00,-1.0669,-1.3345,-2.7935,-0.990674,0,-0.2148,0,-0.820024,
2015-11-30,00:00,-0.980824,-1.48837,-2.091,-2.74475,0,-0.9879,0,-2.1661,
2015-11-30,01:00,-1.8381,0.298666,-3.56425,-0.475675,0,-0.7504,0,-2.5061,
2015-11-30,02:00,-4.04099,-1.61807,0,-2.9545,0,-0.3529,0,-1.59135,
2015-11-30,03:00,-0.539274,0.662849,-1.83675,-2.5915,0,-0.2465,0,-1.84352,
2015-11-30,04:00,-0.449549,-1.94625,-0.141177,-0.303424,0,-0.4618,0,-1.36092,
2015-11-30,05:00,-1.30212,0.431812,0.903949,0.256975,0,-0.2234,0,0.354125,
2015-11-30,06:00,-0.627775,-1.40592,0.0491003,1.13575,0,-0.8342,0,0.12215,
2015-11-30,07:00,3.80999,1.49405,0.334607,1.08115,0,-0.4663,0,0.751374,
2015-11-30,08:00,0.0316501,1.6148,0.368832,1.01457,0,-0.4455,0,-1.03652,
2015-11-30,09:00,-0.991641,-0.68205,-0.496574,-1.39372,0,-1.757,0,-2.3115,
2015-11-30,10:00,-1.74862,1.92325,-2.27847,-0.623425,0,-2.554,0,-1.57075,
2015-11-30,11:00,-2.99275,-2.58025,-2.6605,-2.80199,0,-2.885,0,-4.104,
2015-11-30,12:00,-2.63733,-5.1935,-3.3635,-1.65935,0,-3.348,0,0,
2015-11-30,13:00,0,-4.54299,-3.71525,-2.78925,0,-3.862,0,0,
2015-11-30,14:00,-1.96747,-3.29675,-2.1265,-4.32949,0,-4.24699,0,0,
2015-11-30,15:00,0.00992513,-2.1745,-1.89325,-3.342,0,-4.173,0,-4.54124,
2015-11-30,16:00,-1.28232,-2.2695,-2.68172,-2.63,0,-3.74,0,-3.79174,
2015-11-30,17:00,-1.6285,-1.32375,-2.33125,-2.7,0,-3.32,0,-3.30925,
2015-11-30,18:00,-0.184925,-1.15735,-1.33635,-1.9715,0,-2.621,0,-2.043,
2015-11-30,19:00,-0.396425,-1.88525,-1.5105,-0.626649,0,-2.615,0,-0.890399,
2015-11-30,20:00,-1.0843,-0.6675,-0.476727,0.11905,0,-2.644,0,-0.1795,
2015-11-30,21:00,-0.977249,-1.17602,-0.703974,-0.398562,0,-1.864,0,-1.666,
2015-11-30,22:00,-0.828724,-0.606499,-1.482,-1.45947,0,-1.456,0,-2.39625,
2015-11-30,23:00,-1.71785,-1.3195,-1.235,-1.988,0,-1.42,0,-2.3035,
2015-12-01,00:00,-2.07775,-1.62375,-0.653374,-2.1145,0,-1.521,0,-2.2,
2015-12-01,01:00,-2.25932,-0.921959,-1.43892,-1.22002,0,-1.422,0,-0.914599,
2015-12-01,02:00,-0.853589,1.06372,-0.630549,-1.0564,0,-1.149,0,-0.254177,
2015-12-01,03:00,-0.942248,0.404025,-0.144032,-1.18225,0,-0.644899,0,-0.338984,
2015-12-01,04:00,1.09642,0.2511,-0.609134,-0.210306,0,-0.3346,0,-0.274449,
2015-12-01,05:00,0.2248,-0.750975,-0.436324,0.323575,0,-0.3433,0,0.5116,
2015-12-01,06:00,1.37875,0.386832,-0.856899,-0.663199,0,-0.2586,0,-0.195027,
2015-12-01,07:00,1.39245,2.9245,2.543,1.27242,0,0.2861,0,0.351362,
2015-12-01,08:00,4.61957,2.55657,1.12975,0.780699,0,0.5559,0,0.517449,
2015-12-01,09:00,1.1808,1.71732,3.253,1.47377,0,0.651899,0,0.927649,
2015-12-01,10:00,1.97117,1.19202,2.63925,0.651149,0,0.668099,0,-0.393087,
2015-12-01,11:00,4.74374,1.705,1.45167,1.18,0,0.4317,0,-0.125202,
2015-12-01,12:00,2.85075,4.44324,3.578,1.97775,0,0.3616,0,1.14227,
2015-12-01,13:00,3.82199,2.82975,3.58675,1.68275,0,0.8244,0,0.04605,
2015-12-01,14:00,4.51125,2.69975,3.54075,2.18225,0,1.164,0,0.800749,
2015-12-01,15:00,2.9135,4.8215,2.81925,3.14175,0,0.468,0,1.03522,
2015-12-01,16:00,1.5461,3.24925,3.04325,0.585624,0,-0.09215,0,-0.581024,
2015-12-01,17:00,0.268325,2.5105,3.43875,1.4156,0,0.2058,0,-2.08575,
2015-12-01,18:00,0.0843246,2.75575,3.3605,2.4835,0,0.2687,0,-2.3385,
2015-12-01,19:00,0.83585,2.827,2.973,3.36425,0,-0.1882,0,0.128845,
2015-12-01,20:00,0.209718,2.13774,0.897374,2.819,0,-0.2984,0,-0.8178,
2015-12-01,21:00,0.526374,1.6197,1.9345,1.40875,0,0.416,0,1.1157,
2015-12-01,22:00,0.0457,2.27475,3.10825,2.80625,0,1.254,0,1.66855,
2015-12-01,23:00,2.01925,1.3985,3.62075,1.7045,0,1.636,0,0.165525,
2015-12-02,00:00,-1.4418,1.68575,0.810224,1.69724,0,1.793,0,1.17785,
2015-12-02,01:00,0.815299,3.37025,1.26105,2.61975,0,1.971,0,2.37675,
2015-12-02,02:00,1.01192,2.65575,1.34125,2.068,0,2.131,0,1.72,
2015-12-02,03:00,3.7625,3.0495,2.095,2.90375,0,2.737,0,2.4715,
2015-12-02,04:00,2.30162,2.84175,1.328,2.39825,0,3.179,0,2.081,
2015-12-02,05:00,2.38182,2.40375,2.226,2.4345,0,2.742,0,2.09712,
2015-12-02,06:00,4.64949,1.15815,2.746,3.4725,0,2.376,0,2.1744,
2015-12-02,07:00,7.23899,4.27875,5.36174,3.83475,0,2.811,0,4.07424,
2015-12-02,08:00,6.21674,5.64774,4.22624,4.47775,0,3.268,0,4.633,
2015-12-02,09:00,5.5845,5.32524,5.007,5.02799,0,2.84,0,3.8875,
2015-12-02,10:00,5.95525,6.69324,6.29399,6.58424,0,2.296,0,4.31349,
2015-12-02,11:00,8.23749,4.25974,5.25175,5.35424,0,2.959,0,2.8685,
2015-12-02,12:00,11.0415,6.18399,5.27124,4.40775,0,3.765,0,2.83315,
2015-12-02,13:00,14.8175,6.49574,8.97398,4.45374,0,4.39899,0,3.255,
2015-12-02,14:00,10.0547,10.8382,7.05299,4.41274,0,5.058,0,3.36952,
2015-12-02,15:00,10.1235,11.0755,10.081,5.91575,0,4.32899,0,4.25199,
2015-12-02,16:00,9.09149,6.56924,11.971,4.16124,0,3.659,0,2.2015,
2015-12-02,17:00,5.36399,4.78449,6.25475,6.06049,0,3.753,0,4.369,
2015-12-02,18:00,8.43098,6.44324,6.37824,5.12599,0,4.09399,0,5.661,
2015-12-02,19:00,8.71098,8.22549,7.60574,3.76775,0,5.465,0,3.76025,
2015-12-02,20:00,6.96674,5.72049,6.02374,3.77349,0,6.69099,0,3.64775,
2015-12-02,21:00,4.85574,5.02824,6.10524,3.82949,0,6.131,0,2.8885,
2015-12-02,22:00,4.97424,4.88975,5.78525,5.52775,0,5.60899,0,4.0015,
2015-12-02,23:00,5.08799,5.98124,6.50174,5.78149,0,5.577,0,5.46524,
2015-12-03,00:00,4.52449,5.30049,6.07949,4.67999,0,5.634,0,4.26049,
2015-12-03,01:00,4.60349,11.1837,5.98674,5.99924,0,7.356,0,6.0295,
2015-12-03,02:00,4.78299,15.5717,6.02525,7.74024,0,9.03799,0,6.9285,
2015-12-03,03:00,6.37975,7.43774,7.46099,7.69499,0,8.099,0,7.15399,
